date,username,full_text,label
2026-05-12,user_5772,Aplikasi ini tidak inovatif tapi cepat. ga jelas bgt.,2
2026-05-12,user_2491,Pelayanan di sini kurang mengecewakan karena mengecewakan. semoga makin baik.,0
2026-05-07,user_9272,Pelayanan di sini seperti biasa sehingga Pelayanan di sini yang lain biasa saja.,1
2026-05-09,user_1893,Sistem baru kurang cepat karena keren. bikin pusing.,2
2026-05-19,user_3571,Fitur AI nya lumayan buruk karena gagal. ga jelas bgt.,0
2026-05-20,user_2121,Pelayanan di sini biasa saja karena Pelayanan di sini yang lain biasa saja.,1
2026-05-25,user_6433,Fitur AI nya tidak memuaskan tapi inovatif. bikin pusing.,2
2026-05-11,user_7474,Sistem baru kurang mengecewakan sehingga gagal. mantap lah!,0
2026-05-02,user_4318,Pemerintah standar tapi Pemerintah yang lain seperti biasa.,1
2026-05-22,user_5970,Pelayanan di sini bener-bener cepat karena keren. bikin pusing.,2
2026-05-26,user_4046,Pemerintah lumayan membingungkan tapi membingungkan. mantap lah!,0
2026-05-30,user_2389,Proyek pemerintah biasa saja karena Proyek pemerintah yang lain standar.,1
2026-05-23,user_8951,Pelayanan di sini tidak inovatif tapi keren. ga jelas bgt.,2
2026-05-13,user_7731,Aplikasi ini lumayan membingungkan karena buruk. mantap lah!,0
2026-05-27,user_5013,Pemerintah standar sehingga Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-16,user_6739,Fitur AI nya tidak keren karena bagus. perlu ditingkatkan.,2
2026-05-04,user_9186,Pemerintah tidak membingungkan dan error terus. ga jelas bgt.,0
2026-05-17,user_9616,Sistem baru biasa saja sehingga Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-08,user_5956,Fitur AI nya kurang keren tapi inovatif. ga jelas bgt.,2
2026-05-02,user_2241,Pelayanan di sini tidak mengecewakan dan mengecewakan. bikin pusing.,0
2026-05-03,user_4155,Proyek pemerintah seperti biasa tapi Proyek pemerintah yang lain biasa saja.,1
2026-05-02,user_3415,Sistem baru sangat inovatif dan membantu. mantap lah!,2
2026-05-20,user_9892,Aplikasi ini lumayan buruk dan error terus. perlu ditingkatkan.,0
2026-05-23,user_7006,Proyek pemerintah standar dan Proyek pemerintah yang lain seperti biasa.,1
2026-05-22,user_4161,Sistem baru lumayan cepat dan keren. perlu ditingkatkan.,2
2026-05-23,user_4637,Proyek pemerintah tidak lemot dan buruk. mantap lah!,0
2026-05-06,user_6771,Sistem baru biasa saja dan Sistem baru yang lain seperti biasa.,1
2026-05-22,user_4095,Pemerintah bener-bener bagus sehingga inovatif. mantap lah!,2
2026-05-18,user_5029,Sistem baru bener-bener buruk karena buruk. mantap lah!,0
2026-05-18,user_4432,Proyek pemerintah perlu sosialisasi lagi karena Proyek pemerintah yang lain biasa saja.,1
2026-05-18,user_9739,Sistem baru sangat cepat dan cepat. semoga makin baik.,2
2026-05-30,user_6293,Proyek pemerintah lumayan lemot tapi error terus. mantap lah!,0
2026-05-27,user_3129,Pelayanan di sini perlu sosialisasi lagi karena Pelayanan di sini yang lain seperti biasa.,1
2026-05-28,user_6138,Pemerintah tidak bagus sehingga membantu. ga jelas bgt.,2
2026-05-19,user_2567,Pemerintah tidak mengecewakan tapi buruk. semoga makin baik.,0
2026-05-23,user_3923,Pelayanan di sini biasa saja sehingga Pelayanan di sini yang lain biasa saja.,1
2026-05-28,user_2770,Aplikasi ini sangat membantu dan keren. perlu ditingkatkan.,2
2026-05-07,user_2244,Fitur AI nya sangat buruk sehingga lemot. mantap lah!,0
2026-05-02,user_9054,Fitur AI nya standar sehingga Fitur AI nya yang lain standar.,1
2026-05-03,user_8445,Aplikasi ini sangat keren dan inovatif. mantap lah!,2
2026-05-17,user_8838,Proyek pemerintah tidak mengecewakan karena gagal. perlu ditingkatkan.,0
2026-05-12,user_1226,Sistem baru biasa saja karena Sistem baru yang lain seperti biasa.,1
2026-05-05,user_6783,Sistem baru kurang inovatif sehingga cepat. bikin pusing.,2
2026-05-19,user_3105,Pemerintah lumayan lemot dan membingungkan. perlu ditingkatkan.,0
2026-05-10,user_2689,Sistem baru seperti biasa sehingga Sistem baru yang lain seperti biasa.,1
2026-05-10,user_6514,Aplikasi ini kurang bagus dan cepat. ga jelas bgt.,2
2026-05-23,user_5617,Proyek pemerintah bener-bener lemot sehingga buruk. ga jelas bgt.,0
2026-05-05,user_2460,Aplikasi ini perlu sosialisasi lagi dan Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-08,user_9233,Fitur AI nya tidak inovatif karena cepat. perlu ditingkatkan.,2
2026-05-05,user_1224,Pemerintah kurang lemot sehingga mengecewakan. mantap lah!,0
2026-05-17,user_8501,Fitur AI nya perlu sosialisasi lagi sehingga Fitur AI nya yang lain standar.,1
2026-05-10,user_1758,Pemerintah sangat bagus tapi bagus. perlu ditingkatkan.,2
2026-05-06,user_8421,Pemerintah lumayan lemot tapi buruk. ga jelas bgt.,0
2026-05-14,user_2307,Sistem baru perlu sosialisasi lagi karena Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-10,user_2191,Pelayanan di sini lumayan inovatif karena keren. bikin pusing.,2
2026-05-16,user_6033,Pelayanan di sini sangat lemot sehingga error terus. mantap lah!,0
2026-05-19,user_2760,Pemerintah biasa saja tapi Pemerintah yang lain standar.,1
2026-05-19,user_8687,Pemerintah kurang inovatif karena cepat. bikin pusing.,2
2026-05-01,user_1852,Pemerintah bener-bener gagal sehingga membingungkan. perlu ditingkatkan.,0
2026-05-20,user_9247,Fitur AI nya biasa saja karena Fitur AI nya yang lain seperti biasa.,1
2026-05-16,user_6945,Pelayanan di sini kurang bagus tapi membantu. perlu ditingkatkan.,2
2026-05-11,user_1575,Proyek pemerintah tidak lemot dan buruk. ga jelas bgt.,0
2026-05-05,user_8395,Aplikasi ini perlu sosialisasi lagi tapi Aplikasi ini yang lain standar.,1
2026-05-02,user_6413,Pelayanan di sini tidak inovatif tapi membantu. perlu ditingkatkan.,2
2026-05-04,user_1230,Pemerintah lumayan error terus sehingga buruk. bikin pusing.,0
2026-05-15,user_2848,Pemerintah biasa saja tapi Pemerintah yang lain standar.,1
2026-05-10,user_3270,Pelayanan di sini lumayan cepat sehingga bagus. semoga makin baik.,2
2026-05-05,user_8867,Aplikasi ini bener-bener mengecewakan karena membingungkan. ga jelas bgt.,0
2026-05-13,user_7613,Pelayanan di sini perlu sosialisasi lagi karena Pelayanan di sini yang lain standar.,1
2026-05-06,user_5402,Fitur AI nya lumayan inovatif sehingga keren. mantap lah!,2
2026-05-08,user_8084,Fitur AI nya bener-bener mengecewakan karena error terus. semoga makin baik.,0
2026-05-18,user_6679,Pemerintah biasa saja sehingga Pemerintah yang lain seperti biasa.,1
2026-05-18,user_8090,Proyek pemerintah tidak keren karena keren. mantap lah!,2
2026-05-27,user_3892,Aplikasi ini lumayan mengecewakan karena membingungkan. ga jelas bgt.,0
2026-05-15,user_1477,Proyek pemerintah seperti biasa sehingga Proyek pemerintah yang lain standar.,1
2026-05-25,user_3901,Fitur AI nya lumayan inovatif dan membantu. bikin pusing.,2
2026-05-21,user_2443,Proyek pemerintah lumayan mengecewakan tapi mengecewakan. bikin pusing.,0
2026-05-19,user_8260,Pelayanan di sini seperti biasa tapi Pelayanan di sini yang lain seperti biasa.,1
2026-05-24,user_5056,Sistem baru sangat memuaskan dan keren. perlu ditingkatkan.,2
2026-05-09,user_3540,Pelayanan di sini kurang error terus karena buruk. bikin pusing.,0
2026-05-09,user_4103,Fitur AI nya perlu sosialisasi lagi karena Fitur AI nya yang lain biasa saja.,1
2026-05-04,user_6380,Proyek pemerintah bener-bener membantu dan inovatif. mantap lah!,2
2026-05-19,user_7189,Aplikasi ini kurang membingungkan karena error terus. bikin pusing.,0
2026-05-18,user_9069,Aplikasi ini standar dan Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-18,user_9355,Fitur AI nya bener-bener membantu tapi bagus. perlu ditingkatkan.,2
2026-05-17,user_7011,Pelayanan di sini sangat mengecewakan sehingga buruk. perlu ditingkatkan.,0
2026-05-25,user_2262,Sistem baru seperti biasa tapi Sistem baru yang lain seperti biasa.,1
2026-05-02,user_5845,Pemerintah bener-bener bagus dan memuaskan. semoga makin baik.,2
2026-05-19,user_6429,Pemerintah sangat error terus karena lemot. bikin pusing.,0
2026-05-27,user_2036,Pemerintah perlu sosialisasi lagi karena Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-04,user_9229,Aplikasi ini kurang bagus sehingga membantu. perlu ditingkatkan.,2
2026-05-19,user_2480,Aplikasi ini bener-bener buruk karena buruk. ga jelas bgt.,0
2026-05-15,user_9005,Fitur AI nya perlu sosialisasi lagi dan Fitur AI nya yang lain biasa saja.,1
2026-05-10,user_1906,Pemerintah lumayan keren karena membantu. semoga makin baik.,2
2026-05-05,user_9552,Fitur AI nya tidak membingungkan karena buruk. mantap lah!,0
2026-05-17,user_7764,Fitur AI nya standar dan Fitur AI nya yang lain biasa saja.,1
2026-05-01,user_4586,Sistem baru tidak bagus tapi bagus. semoga makin baik.,2
2026-05-04,user_4017,Pelayanan di sini lumayan lemot tapi buruk. perlu ditingkatkan.,0
2026-05-18,user_8427,Sistem baru biasa saja dan Sistem baru yang lain biasa saja.,1
2026-05-24,user_6816,Pemerintah tidak memuaskan sehingga memuaskan. mantap lah!,2
2026-05-20,user_4419,Sistem baru tidak membingungkan dan lemot. perlu ditingkatkan.,0
2026-05-24,user_4807,Pemerintah perlu sosialisasi lagi tapi Pemerintah yang lain biasa saja.,1
2026-05-29,user_1849,Pelayanan di sini kurang cepat karena bagus. semoga makin baik.,2
2026-05-04,user_4739,Fitur AI nya bener-bener lemot sehingga error terus. perlu ditingkatkan.,0
2026-05-24,user_6904,Aplikasi ini standar sehingga Aplikasi ini yang lain standar.,1
2026-05-06,user_2438,Proyek pemerintah bener-bener keren karena cepat. ga jelas bgt.,2
2026-05-27,user_3960,Pelayanan di sini sangat mengecewakan karena error terus. perlu ditingkatkan.,0
2026-05-06,user_4873,Pelayanan di sini seperti biasa dan Pelayanan di sini yang lain biasa saja.,1
2026-05-05,user_4061,Sistem baru sangat memuaskan sehingga keren. bikin pusing.,2
2026-05-03,user_6091,Aplikasi ini lumayan lemot sehingga mengecewakan. mantap lah!,0
2026-05-04,user_1884,Sistem baru biasa saja dan Sistem baru yang lain biasa saja.,1
2026-05-29,user_9139,Fitur AI nya lumayan cepat sehingga bagus. semoga makin baik.,2
2026-05-31,user_8942,Aplikasi ini kurang error terus karena buruk. perlu ditingkatkan.,0
2026-05-05,user_1971,Proyek pemerintah standar dan Proyek pemerintah yang lain biasa saja.,1
2026-05-16,user_5664,Fitur AI nya lumayan bagus sehingga inovatif. mantap lah!,2
2026-05-11,user_1982,Proyek pemerintah sangat gagal dan buruk. perlu ditingkatkan.,0
2026-05-17,user_8691,Fitur AI nya perlu sosialisasi lagi karena Fitur AI nya yang lain biasa saja.,1
2026-05-08,user_8037,Pelayanan di sini bener-bener bagus tapi bagus. perlu ditingkatkan.,2
2026-05-12,user_5437,Pemerintah tidak lemot karena error terus. bikin pusing.,0
2026-05-22,user_8314,Pemerintah biasa saja karena Pemerintah yang lain seperti biasa.,1
2026-05-07,user_6234,Fitur AI nya tidak keren tapi keren. bikin pusing.,2
2026-05-04,user_6193,Pemerintah tidak error terus dan membingungkan. mantap lah!,0
2026-05-08,user_6238,Aplikasi ini seperti biasa karena Aplikasi ini yang lain standar.,1
2026-05-15,user_7633,Pemerintah lumayan memuaskan dan cepat. semoga makin baik.,2
2026-05-02,user_5529,Sistem baru lumayan lemot sehingga lemot. perlu ditingkatkan.,0
2026-05-16,user_6619,Fitur AI nya standar dan Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-09,user_4844,Fitur AI nya sangat memuaskan sehingga keren. semoga makin baik.,2
2026-05-16,user_1252,Sistem baru bener-bener gagal dan buruk. mantap lah!,0
2026-05-05,user_1465,Sistem baru seperti biasa dan Sistem baru yang lain seperti biasa.,1
2026-05-21,user_6355,Pelayanan di sini bener-bener membantu dan inovatif. ga jelas bgt.,2
2026-05-13,user_3814,Pelayanan di sini sangat error terus karena mengecewakan. bikin pusing.,0
2026-05-22,user_9068,Proyek pemerintah seperti biasa sehingga Proyek pemerintah yang lain biasa saja.,1
2026-05-09,user_9020,Pemerintah sangat memuaskan karena membantu. perlu ditingkatkan.,2
2026-05-21,user_6632,Pelayanan di sini tidak gagal karena error terus. semoga makin baik.,0
2026-05-04,user_2121,Fitur AI nya perlu sosialisasi lagi tapi Fitur AI nya yang lain seperti biasa.,1
2026-05-04,user_1305,Pemerintah lumayan memuaskan sehingga cepat. ga jelas bgt.,2
2026-05-31,user_7430,Sistem baru sangat gagal sehingga buruk. bikin pusing.,0
2026-05-21,user_7422,Proyek pemerintah biasa saja sehingga Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-24,user_5836,Aplikasi ini sangat bagus sehingga inovatif. bikin pusing.,2
2026-05-10,user_4383,Pelayanan di sini bener-bener error terus karena gagal. semoga makin baik.,0
2026-05-22,user_6504,Proyek pemerintah perlu sosialisasi lagi karena Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-12,user_8992,Fitur AI nya tidak cepat dan cepat. ga jelas bgt.,2
2026-05-03,user_1150,Sistem baru kurang membingungkan karena membingungkan. semoga makin baik.,0
2026-05-27,user_3583,Sistem baru standar karena Sistem baru yang lain biasa saja.,1
2026-05-09,user_5011,Proyek pemerintah kurang cepat tapi memuaskan. ga jelas bgt.,2
2026-05-11,user_9966,Aplikasi ini bener-bener gagal dan membingungkan. mantap lah!,0
2026-05-03,user_7755,Aplikasi ini standar karena Aplikasi ini yang lain seperti biasa.,1
2026-05-01,user_2638,Proyek pemerintah lumayan inovatif karena membantu. bikin pusing.,2
2026-05-25,user_3669,Fitur AI nya tidak buruk dan membingungkan. bikin pusing.,0
2026-05-01,user_8112,Pemerintah perlu sosialisasi lagi tapi Pemerintah yang lain biasa saja.,1
2026-05-25,user_8428,Fitur AI nya tidak membantu tapi keren. mantap lah!,2
2026-05-01,user_2229,Sistem baru bener-bener mengecewakan karena membingungkan. mantap lah!,0
2026-05-30,user_6676,Proyek pemerintah biasa saja tapi Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-23,user_1086,Pemerintah bener-bener inovatif sehingga membantu. perlu ditingkatkan.,2
2026-05-08,user_6375,Sistem baru kurang lemot karena gagal. ga jelas bgt.,0
2026-05-26,user_7577,Fitur AI nya biasa saja tapi Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-23,user_8890,Sistem baru kurang memuaskan sehingga bagus. perlu ditingkatkan.,2
2026-05-20,user_2448,Fitur AI nya kurang gagal dan mengecewakan. semoga makin baik.,0
2026-05-26,user_9986,Sistem baru seperti biasa sehingga Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-05,user_1564,Sistem baru lumayan cepat sehingga cepat. mantap lah!,2
2026-05-02,user_8933,Pelayanan di sini bener-bener mengecewakan tapi membingungkan. perlu ditingkatkan.,0
2026-05-20,user_6436,Proyek pemerintah seperti biasa tapi Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-14,user_3605,Fitur AI nya lumayan keren karena membantu. semoga makin baik.,2
2026-05-04,user_9803,Sistem baru tidak lemot tapi buruk. ga jelas bgt.,0
2026-05-03,user_8196,Pelayanan di sini seperti biasa karena Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-06,user_7458,Sistem baru lumayan cepat dan inovatif. ga jelas bgt.,2
2026-05-11,user_9809,Aplikasi ini lumayan buruk sehingga membingungkan. mantap lah!,0
2026-05-24,user_5538,Proyek pemerintah perlu sosialisasi lagi sehingga Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-31,user_4662,Aplikasi ini kurang inovatif karena memuaskan. semoga makin baik.,2
2026-05-15,user_9989,Pelayanan di sini bener-bener buruk karena gagal. perlu ditingkatkan.,0
2026-05-06,user_6578,Aplikasi ini perlu sosialisasi lagi karena Aplikasi ini yang lain standar.,1
2026-05-30,user_7291,Sistem baru lumayan memuaskan dan cepat. bikin pusing.,2
2026-05-01,user_1146,Fitur AI nya lumayan buruk dan error terus. mantap lah!,0
2026-05-11,user_2372,Sistem baru standar dan Sistem baru yang lain biasa saja.,1
2026-05-28,user_1239,Aplikasi ini kurang inovatif sehingga inovatif. bikin pusing.,2
2026-05-11,user_2637,Fitur AI nya bener-bener membingungkan karena mengecewakan. semoga makin baik.,0
2026-05-12,user_7792,Proyek pemerintah perlu sosialisasi lagi tapi Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-30,user_9342,Fitur AI nya lumayan membantu sehingga inovatif. perlu ditingkatkan.,2
2026-05-20,user_3457,Pemerintah kurang buruk karena gagal. mantap lah!,0
2026-05-28,user_9118,Proyek pemerintah standar tapi Proyek pemerintah yang lain biasa saja.,1
2026-05-04,user_3903,Aplikasi ini sangat bagus dan memuaskan. semoga makin baik.,2
2026-05-01,user_4134,Proyek pemerintah bener-bener error terus dan error terus. bikin pusing.,0
2026-05-06,user_2960,Aplikasi ini standar karena Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-08,user_6019,Sistem baru sangat inovatif tapi memuaskan. mantap lah!,2
2026-05-08,user_6278,Aplikasi ini kurang gagal dan error terus. bikin pusing.,0
2026-05-15,user_1939,Sistem baru perlu sosialisasi lagi dan Sistem baru yang lain biasa saja.,1
2026-05-21,user_3745,Fitur AI nya kurang memuaskan karena keren. bikin pusing.,2
2026-05-12,user_6622,Proyek pemerintah kurang gagal sehingga error terus. ga jelas bgt.,0
2026-05-27,user_9956,Fitur AI nya seperti biasa tapi Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-31,user_9334,Pemerintah sangat keren dan bagus. bikin pusing.,2
2026-05-14,user_9668,Pelayanan di sini tidak error terus dan membingungkan. mantap lah!,0
2026-05-06,user_6115,Sistem baru standar dan Sistem baru yang lain seperti biasa.,1
2026-05-15,user_9251,Pelayanan di sini tidak keren tapi memuaskan. semoga makin baik.,2
2026-05-14,user_7470,Aplikasi ini lumayan error terus sehingga gagal. semoga makin baik.,0
2026-05-28,user_5221,Proyek pemerintah perlu sosialisasi lagi sehingga Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-24,user_6483,Proyek pemerintah sangat memuaskan dan inovatif. semoga makin baik.,2
2026-05-29,user_5614,Pelayanan di sini kurang membingungkan sehingga error terus. ga jelas bgt.,0
2026-05-30,user_2618,Proyek pemerintah seperti biasa dan Proyek pemerintah yang lain biasa saja.,1
2026-05-24,user_7025,Pemerintah kurang cepat karena cepat. perlu ditingkatkan.,2
2026-05-07,user_5368,Fitur AI nya kurang membingungkan sehingga error terus. bikin pusing.,0
2026-05-12,user_3638,Fitur AI nya biasa saja tapi Fitur AI nya yang lain biasa saja.,1
2026-05-30,user_3802,Pemerintah kurang keren dan inovatif. ga jelas bgt.,2
2026-05-22,user_4059,Sistem baru bener-bener gagal sehingga buruk. perlu ditingkatkan.,0
2026-05-01,user_6585,Pelayanan di sini standar sehingga Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-01,user_1514,Pemerintah tidak memuaskan tapi cepat. ga jelas bgt.,2
2026-05-24,user_5923,Proyek pemerintah bener-bener error terus dan gagal. perlu ditingkatkan.,0
2026-05-30,user_1805,Proyek pemerintah perlu sosialisasi lagi dan Proyek pemerintah yang lain seperti biasa.,1
2026-05-12,user_8901,Fitur AI nya kurang keren tapi keren. ga jelas bgt.,2
2026-05-27,user_7039,Proyek pemerintah bener-bener lemot tapi error terus. semoga makin baik.,0
